text,label
Hello beautiful r u ok Ive kinda ad row wiv walked pub wanted night wiv u Miss u,0
u going ikea str aft dat,0
Becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,0
Lol grr mom taking forever prescription Pharmacy like 2 minutes away Ugh,0
real tho sucks cant even cook whole electricity Im hungry,0
want go,0
New TEXTBUDDY Chat 2 horny guys ur area 4 25p Free 2 receive Search postcode gaytextbuddycom TXT ONE name 89693 08715500022 rpl Stop 2 cnl,1
time month mid time,0
Fffff text kadeem far gone,0
leaving yet Ok lor go elsewhere n eat U thk,0
fujitsu series lifebook good,0
Yar wanted 2 scold u yest late already got zhong se qing u ask b4 ask ill go w u lor N u still act real,0
Dont know bring food,0
current food alone also,0
Ill sch fr 46 dun haf da book sch home,0
Hello going village pub 8 either come accordingly Ok,0
Ok,0
call like ltgt times oh give us hypertension oh,0
Dont give monkeys wot think certainly dont mind friend mineall dont sleep wiv wud annoyin,0
Omg could snow tonite,0
Call 08702490080 tells u 2 call 09066358152 claim £5000 prize U 2 enter ur mobile personal details prompts Careful,1
Free 1st week entry 2 TEXTPOD 4 chance 2 win 40GB iPod £250 cash every wk Txt VPOD 81303 TsCs wwwtextpodnet custcare 08712405020,1
Carry disturbing,0
pa tell went bath,0
Jus finished avatar nigro,0
R u scratching,0
Hope great day,0
either ideas know anyplaces something,0
planning usually stops find hella weed smoke hella weed,0
fact youre cleaning shows know im upset priority constantly want need,0
Excellent ready moan scream ecstasy,0
people dogging area Call 09090204448 join like minded guys arrange 1 Theres 1 evening A£150 minAPN LS278BB,1
Dude avatar 3d imp one point thought actually flies room almost tried hittng one reflex,0
WELL DONE 4 Costa Del Sol Holiday £5000 await collection Call 09050090044 toClaim SAE TCs POBox334 Stockport SK38xh Cost£150pm Max10mins,1
Kkwhy cant come search job,0
got lousy sleep kept waking every 2 hours see cat wanted come worry cold,0
Yeah Ill leave couple minutes amp let know get mu,0
ü call 1010 make sure dat ive woken,0
Hey go jazz power yoga hip hop kb yogasana,0
battery mr adewale uncle Aka Egbon,0
cant pick phone right Pls send message,0
Wait 2 minstand bus stop,0
Oh ic thought meant mary jane,0
Haha Really oh deduct lesson tmr,0
Nah im goin 2 wrks j wot bout u,0
eat shit wait ur monkey face bitch U asshole,0
Good night going sleep,0
Aight Ill grab something eat text youre back mu,0
Kkwhy cant come search job,0
Take something pain moves however side next 6hrs see doctor,0
Lol Oh babe wont sliding place midnight thanks invite,0
Howz persons story,0
Guess Somebody know secretly fancies Wanna find Give us call 09065394973 Landline DATEBox1282EssexCM61XN 150pmin 18,1
LOL would awesome payback,0
80488 500 free text messages valid 31 December 2005,1
Yes completely formclark also utter waste,0
Honeybee Said Im Sweetest World God Laughed amp Said WaitU Havnt Met Person Reading Msg MORAL Even GOD Crack Jokes GMGNGEGN,0
Thanks tescos quite nice gone Speak soon,0
Whats feathery bowa something guys dont know,0
Even cant close eyes vava playing umma,0
2 laptop noe infra slow lar wan fast one,0
guaranteed £200 award even £1000 cashto claim UR award call free 08000407165 18 2 stop getstop 88222 PHP,1
Nvm ok,0
Enjoy ur life Good night,0
Yes meet town cos go gep home could text bus stop dont worry well finished march … ish,0
askd u question hours answer,0
Thats cool cum,0
Delhi chennai still silent,0
Lol alright thinkin haha,0
Reply win £100 weekly 2006 FIFA World Cup held Send STOP 87239 end service,1
Im boat Still moms Check yo Im half naked,0
Shhhhh nobody supposed know,0
Sorry Ill call later,0
Sorry Ill call later meeting thing related trade please call Arul ltgt,0
Hey late im amk Need drink tea coffee,0
wnt buy BMW car urgentlyits vry urgentbut hv shortage ltgt Lacsthere source arng dis amt ltgt lacsthats prob,0
Urgent Please call 09061743810 landline ABTA complimentary 4 Tenerife Holiday 5000 cash await collection SAE TCs Box 326 CW25WX 150 ppm,1
length e e top shorter n got fringe thk im going liao lazy Dun wan 2 distract u also,0
Santha num corrct dane,0
callsmessagesmissed calls,0
Sorry Ill call later,0
baskets gettin full might tonight,0
HI DARLIN IVE GOT BACK REALLY NICE NIGHT THANKS MUCH LIFT SEE U TOMORROW XXX,0
Valentines huh proof fb page Ugh Im glad really DIDNT watch rupaul show TOOL,0
Free tones Hope enjoyed new content text stop 61610 unsubscribe help08712400602450p Provided tones2youcouk,1
Eh den sat u book e kb liao huh,0
practising curtsey,0
Shall come get pickle,0
Lol boo hoping laugh,0
YEH DEF UP4 SOMETHING SATJUST GOT PAYED2DAY HAVBEEN GIVEN A£50 PAY RISE 4MY WORK HAVEBEEN MADE PRESCHOOLCOORDINATOR 2I FEELINGOOD LUV,0
Well leave class babe never came back Hope nice sleep love,0
LMAO wheres fish memory need,0
ill b going 2 sch mon sis need 2 take smth,0
Idea soon get converted live,0
TheMobYo yo yoHere comes new selection hot downloads members get FREE click open next link sent ur fone,1
Ssindia going draw series many years south african soil,0
Goodmorning today late ltDECIMALgt min,0
Cant take major roles community outreach rock mel,0
Shopping lor raining mah hard 2 leave orchard,0
Hi birth 8lb 7oz Mother baby brilliantly,0
See forwarding message proof,0
cant keep going never intention run choose rather keep room clean dont say visitors maybe thats best choice Yes wanted embarassed maybe youd feel feel friend wants drop buy say happened morning Ive tried everything dont know else,0
Dunno lei thk mum lazy go neva ask yet,0
whatever want know rules talk earlier week start happening showing responsibility Yet every week bend rule way way whatever Im tired thia argument every week ltgt movie DOESNT inlude previews Youre still getting 1,0
Beautiful Truth Gravity Read carefully heart feels light someone feels heavy someone leaves GOODMORNING,0
Great News Call FREEFONE 08006344447 claim guaranteed £1000 CASH £2000 gift Speak live operator,1
Ambrithmaduraimet u arun dha marrgeremembr,0
read shame tell takes runs blame u 4 ever really 4 ever long time,0
Princess kitty shaved natural,0
Better bb wont use wife doctor,0
Ya came ago,0
tomorrow onwards eve 6 3 work,0
Anything lor toa payoh got place 2 walk meh,0
dont anybodys number still havent thought tactful way ask alex,0
U WIN £100 Music Gift Vouchers every week starting Txt word DRAW 87066 TsCs wwwldewcom SkillGame1Winaweek age16150ppermessSubscription,1
movie theatre go watch unlimited movies pay,0
U lunch alone bored,0
Yes obviously eggspert potato head… Speak soon,0
Nah man car meant crammed full people,0
got new job bar airport satsgettin 447per hour means lie keep touch,0
Kallis ready bat 2nd innings,0
Thanx birthday already,0
Ugh cant u apologize admit u wrong ask take u back,0
noe la U wana pei bf oso rite K lor days den,0
Yes im small kid boost secret energy,0
IM GONNA MISS U MUCH,0
avatar supposed subtoitles,0
Simply sitting watching match office,0
jot things want remember later,0
Oh sorry please,0
Hey going lo lesson gym,0
Dont pack buy storelike cereals must pack food pack gari something 9ja miss,0
always make things bigger,0
Ü dun wan watch infernal affair,0
waking 4 afternoon sup,0
4mths half price Orange line rental latest camera phones 4 FREE phone 11mths Call MobilesDirect free 08000938767 update or2stoptxt,1
send pic like,0
Okay booked already Including one bugis,0
Aight fuck Ill get later,0
de call time Ill tell k,0
dont use hook,0
much blackberry bold2 nigeria,0
Hi home calicut,0
Hey darlin pick u college u tell wen 2 mt love Pete xx,0
Call 09094100151 use ur mins Calls cast 10pmin mob vary Service provided AOM GBP5month AOM Box61M60 1ER u stop Ages 18,1
Oh thkin goin yogasana 10 den nd go 3 den rush parco 4 nb Okie lor u call ready,0
late need go n get da laptop,0
Sir waiting mail,0
Please charge mobile get morning,0
Nothing got msg frm tht unknown,0
Ugh fuck Im resubbing eve,0
didnt see shadow get early spring yay,0
One slice one breadstick Lol,0
Hey want crave miss need love Ahmad Saeed al Hallaq,0
training tomorrow,0
URGENT mobile £2000 Bonus Caller Prize 020603 2nd attempt reach Call 09066362220 ASAP BOX97N7QP 150ppm,1
Pass dis ur contacts n see wat u get Redim luv wid u Blueu put smile face Purpleu r realy hot Pinku r swt Orangei thnk lyk u Greeni realy wana go wid u Yelowi wnt u bck Blackim jealous u Browni miss Nw plz giv one color,0
Cos daddy arranging time c wat time fetch ü mah,0
eldest know,0
Whos say hi drugdealer,0
hard believe things like say lie think twice saying anything,0
Eerie Nokia tones 4u rply TONE TITLE 8007 eg TONE DRACULA 8007 Titles GHOST ADDAMSFA MUNSTERS EXORCIST TWILIGHT wwwgetzedcouk POBox36504W45WQ 150p,1
Sexy Singles waiting Text AGE followed GENDER wither F EG23F gay men text AGE followed G eg23G,1
Good night dear SleepwellampTake care,0
wondarfull song,0
FreeMsg Claim ur 250 SMS messagesText OK 84025 nowUse web2mobile 2 ur mates etc Join Txt250com 150pwk TC BOX139 LA32WU 16 Remove txtX stop,1
Yar lor actually quite fast Cos da ge slow wat Haha,0
Must come later normally bathe da afternoon mah,0
Trust Even isnt,0
Hey hunonbus goin 2 meet wants 2go 4a meal donyt feel like cuz 2 get last bus homeBut hes sweet latelyxxx,0
85233 FREERingtoneReply REAL,1
take like noon,0
opening mca,0
Im aight Wats happening side,0
Im done oredi,0
sweet well princess Please tell likes dislikes bed,0
Wish great semester,0
Moji love words rich day,0
Dude like buff wind,0
alright babe justthought id sayhey u doinnearly endof wk offdam nevamindWe 2Hook sn uwant m8 loveJen x,0
Well done ENGLAND Get official poly ringtone colour flag yer mobile text TONE FLAG 84199 Optout txt ENG STOP Box39822 W111WX £150,1
im cant give everything want need actually could better yor ownyouve got money cant get work cant get man cant pay rent cant even fill fucking gas tank yes im stressed depressed didnt even call home thanksgiving cuz ill tell im nothing,0
Skallis wont play first two odi,0
get cash together Ill text jason,0
Oh love soooo good hear Omg missed much today Im sorry problems provider thank tming,0
Final Chance Claim ur £150 worth discount vouchers today Text YES 85023 SavaMob member offers mobile Cs SavaMob POBOX84 M263UZ £300 Subs 16,1
PRIVATE 2004 Account Statement 07742676969 shows 786 unredeemed Bonus Points claim call 08719180248 Identifier Code 45239 Expires,1
Probably want pick,0
Im done,0
cutest girl world,0
dice art class 6 thru 9 thanks though idea time come tomorrow,0
SMS SERVICES inclusive text credits pls goto wwwcomuknet login unsubscribe STOP extra charge help08700469649 PO BOX420 IP4 5WE,1
Oh Howda gud gud Mathe en samachara chikku,0
thk 530 lor dunno get tickets Wat u,0
Audrie lousy autocorrect,0
site simulate test gives tough questions test readiness,0
Anyway seriously hit youre back otherwise light armand always shit andor vomiting,0
fetch yun u fetch,0
Thank like well,0
Hmmm imagine youve come home rub feet make dinner help get ready date sure ready kind life,0
FREE2DAY sexy St Georges Day pic JordanTxt PIC 89080 dont miss every wk saucy celeb4 pics c PocketBabecouk 0870241182716 £3wk,1
Lara said loan ltgt,0
spare power supplies,0
Yar quite clever aft many guesses lor got ask 2 bring thk darren willing 2 go Aiya thk leona still attach wat,0
winner specially selected receive £1000 cash £2000 award Speak live operator claim call 087123002209am7pm Cost 10p,1
Yeah dont go bed Ill back midnight,0
Sunshine Hols claim ur med holiday send stamped self address envelope Drinks Us UK PO Box 113 Bray Wicklow Eire Quiz Starts Saturday Unsub Stop,1
Well wasnt available washob nobbing last night ask Nickey Platt instead,0
time week ryan,0
Wish u many many returns day Happy birthday vikky,0
U WIN £100 Music Gift Vouchers every week starting Txt word DRAW 87066 TsCs wwwIdewcom SkillGame 1Winaweek age16 150ppermessSubscription,1
hope know Im still mad,0
Argh 3g spotty anyway thing remember research province sterling problemfree places looked,0
xam hall boy asked girl Tell starting term dis answer den manage lot hesitation n lookin around silently said intha ponnungale ipaditan,0
know result,0
123 Congratulations weeks competition draw u £1450 prize claim call 09050002311 b4280703 TCsstop SMS 08718727868 18 150ppm,1
Beautiful Truth Gravity Read carefully heart feels light someone feels heavy someone leaves GOOD NIGHT,0
Sorry im getting feel really bad totally rejected kinda thing,0
got shitload diamonds though,0
Tessypls favor Pls convey birthday wishes Nimyapls dnt forget Today birthday Shijas,0
Well Im going aunty,0
Mine like fr china noisy,0
Later guess needa mcat study,0
Sfrom training manual show tech processits password reset troubleshooting,0
B4U voucher wc 2703 MARSMS Log onto wwwB4Utelecom discount credit opt reply stop Customer care call 08717168528,1
Spoke uncle john today strongly feels need sacrifice keep Hes going call beg listen Dont make promises make clear things easy need please let us work things long keep expecting help creativity stifled pls keep happy promises part,0
started searching get job dayshe great potential talent,0
Carlos took leave minute,0
Well done luv ya,0
came hostel,0
K still loving,0
juz remembered gotta bathe dog today,0
drug able eat,0
Alright took morphine Back yo,0
